distance left (km),control stop,speed limit (km/h),height change (m)   ,bearing (deg)
1577              ,0           ,130               ,-1.30317811017539   ,163.58021574892
1576              ,0           ,130               ,-1.65384004350778   ,163.580681887233
1575              ,0           ,130               ,-1.63264418771939   ,163.582233246503
1574              ,0           ,130               ,-1.22492583192991   ,163.416888139578
1573              ,0           ,130               ,1.00240673122823    ,163.331526364232
1572              ,0           ,130               ,2.37601604771908    ,163.332959714306
1571              ,0           ,130               ,3.54018278105309    ,163.333444280513
1570              ,0           ,130               ,3.07301181789433    ,163.334585511111
1569              ,0           ,130               ,2.06041267228056    ,163.335479721506
1568              ,0           ,130               ,1.18375634280733    ,163.336487440059
1567              ,0           ,130               ,0.285764622104921   ,163.338233202386
1566              ,0           ,130               ,0.0606932049123543  ,163.338525071708
1565              ,0           ,130               ,0.185724480000317   ,163.339552098546
1564              ,0           ,130               ,-0.623009415789511  ,163.340597696672
1563              ,0           ,130               ,-1.01485714070213   ,163.341741435435
1562              ,0           ,130               ,-0.842527212631694  ,163.34317820907
1561              ,0           ,130               ,-0.442123403508162  ,163.343666745746
1560              ,0           ,130               ,-0.14864709052631   ,163.344811558457
1559              ,0           ,130               ,0.177027887719191   ,163.345709485326
1558              ,0           ,130               ,0.309358306666354   ,163.344846575263
1557              ,0           ,130               ,0.384080946315976   ,163.36521657129
1556              ,0           ,130               ,1.88161578491281    ,163.365702778507
1555              ,0           ,130               ,2.70681182701708    ,163.3304549102
1554              ,0           ,130               ,3.11740369438553    ,163.215721030045
1553              ,0           ,130               ,3.02363404245625    ,163.216440329364
1552              ,0           ,130               ,1.83626438070223    ,163.217477249901
1551              ,0           ,110               ,0.878337959297937   ,163.237131996802
1550              ,0           ,110               ,0.215855516490706   ,163.405316393554
1549              ,0           ,110               ,-0.664394134736312  ,162.939932125608
1548              ,0           ,110               ,-1.60891201298296   ,163.979064680358
1547              ,0           ,110               ,-2.41038731613992   ,172.13786183902
1546              ,0           ,110               ,-3.49597616842107   ,162.952051835668
1545              ,0           ,110               ,-4.46863072666611   ,160.159282773666
1544              ,0           ,110               ,-4.18300090000082   ,160.371749316297
1543              ,0           ,80                ,-4.85964071228011   ,169.733992758869
1542              ,0           ,80                ,-6.8851138607024    ,175.891125750201
1541              ,0           ,80                ,-8.03912390491257   ,174.579495057312
1540              ,0           ,80                ,-7.28381210140333   ,181.58525303287
1539              ,0           ,80                ,-9.68607288771932   ,212.20786793882
1538              ,0           ,80                ,-7.22767723263189   ,208.95018292988
1537              ,0           ,80                ,-5.50478855754318   ,211.237119157769
1536              ,0           ,80                ,-8.22961165614038   ,197.518009276026
1535              ,0           ,80                ,-7.57981432526321   ,177.572913931729
1534              ,0           ,80                ,-12.46477126        ,191.298439215534
1533              ,0           ,40                ,-12.2623818578943   ,134.162267850822
1532              ,0           ,40                ,-12.077443044562    ,137.402937717303
1531              ,0           ,60                ,-10.6549553508767   ,177.564935855269
1530              ,0           ,60                ,-6.26132206947398   ,163.144381532777
1529              ,1           ,60                ,-5.48256033578866   ,174.458466648827
1528              ,0           ,60                ,-3.9084544305266    ,201.712496361249
1527              ,0           ,60                ,-4.05310777368436   ,204.570319492482
1526              ,0           ,60                ,-4.34173686385986   ,201.860790095067
1525              ,0           ,60                ,-3.76258439473679   ,203.451847242191
1524              ,0           ,60                ,-3.08258874105309   ,153.681338163839
1523              ,0           ,80                ,-2.0649179536839    ,154.917707456085
1522              ,0           ,80                ,-2.03645399824541   ,174.440174264316
1521              ,0           ,80                ,-2.33844049789457   ,171.920914728947
1520              ,0           ,80                ,-2.75721203894773   ,170.622800137045
1519              ,0           ,80                ,-3.10418052175442   ,167.415955066335
1518              ,0           ,100               ,-2.78407291298208   ,184.163785621357
1517              ,0           ,100               ,-2.41722719929896   ,243.169896914177
1516              ,0           ,100               ,-1.94338122491217   ,226.583410480583
1515              ,0           ,100               ,-1.65318511649116   ,226.581576057587
1514              ,0           ,100               ,-0.701133534385576  ,225.703336457238
1513              ,0           ,110               ,-0.0996850203509894 ,219.460139527261
1512              ,0           ,110               ,-0.322162628421211  ,218.810234801279
1511              ,0           ,110               ,0.0933146926315658  ,218.808589525581
1510              ,0           ,110               ,-0.0142005873683502 ,218.807113201306
1509              ,0           ,110               ,-0.32853578315769   ,218.806009601374
1508              ,0           ,110               ,1.35600745052591    ,218.474151860686
1507              ,0           ,110               ,2.453038303158      ,217.69499181802
1506              ,0           ,110               ,2.93860344982477    ,217.693430709234
1505              ,0           ,110               ,3.70053081438596    ,217.691947065276
1504              ,0           ,110               ,4.85996123719269    ,218.084176458189
1503              ,0           ,110               ,2.95238175473696    ,218.094775574313
1502              ,0           ,110               ,3.03652448245612    ,218.093291601336
1501              ,0           ,110               ,3.68391169964877    ,218.091728584531
1500              ,0           ,110               ,2.94944707298282    ,219.105131388053
1499              ,0           ,110               ,4.82853451368453    ,222.552487007566
1498              ,0           ,110               ,4.76480813508749    ,222.551021099468
1497              ,0           ,110               ,5.07034935754382    ,222.580125368919
1496              ,0           ,110               ,5.46585386210518    ,222.733536759038
1495              ,0           ,110               ,4.47810069684226    ,222.563203411591
1494              ,0           ,110               ,5.72324610736871    ,221.70491178079
1493              ,0           ,110               ,6.70660316666579    ,221.703861436093
1492              ,0           ,110               ,6.52646399824596    ,227.008042962524
1491              ,0           ,110               ,4.10553026877221    ,227.731952473018
1490              ,0           ,110               ,0.0804274259644444  ,227.731004953045
1489              ,0           ,110               ,-2.3893599224557    ,227.783361686903
1488              ,0           ,110               ,-6.30647240350856   ,227.870548249277
1487              ,0           ,110               ,-6.83214189824616   ,227.869210158959
1486              ,0           ,110               ,-5.66291877649098   ,227.8678716823
1485              ,0           ,110               ,-5.20051037192979   ,223.591545617888
1484              ,0           ,110               ,-3.4858593807013    ,213.269375226361
1483              ,0           ,110               ,-2.41887836035073   ,212.014553198967
1482              ,0           ,110               ,-1.03140504035139   ,212.012431142909
1481              ,0           ,110               ,-0.691158987719291  ,212.010987293024
1480              ,0           ,110               ,1.41075501438604    ,213.209875709271
1479              ,0           ,110               ,3.85412909684158    ,220.803352473436
1478              ,0           ,110               ,1.65400764350886    ,223.900779839146
1477              ,0           ,110               ,2.97963321228133    ,224.104250128987
1476              ,0           ,110               ,3.62787344842047    ,225.089635947976
1475              ,0           ,110               ,2.25766683157929    ,230.973553711788
1474              ,0           ,110               ,2.95505468350825    ,232.531713808366
1473              ,0           ,110               ,2.41102860947422    ,232.530179142391
1472              ,0           ,110               ,-0.216544838596405  ,231.080450643208
1471              ,0           ,110               ,-4.02213258982499   ,221.84658495065
1470              ,0           ,110               ,-5.28798794280692   ,220.089388999797
1469              ,0           ,110               ,-5.54027258666679   ,220.087868534127
1468              ,0           ,110               ,-6.05473530315737   ,220.085903780403
1467              ,0           ,110               ,-5.64780687368454   ,220.084960852004
1466              ,0           ,110               ,-3.98544167192927   ,220.083326992634
1465              ,0           ,110               ,-3.33478538035183   ,222.581463217725
1464              ,0           ,110               ,-3.48885248280681   ,229.791410166195
1463              ,0           ,110               ,-1.83308354280655   ,229.993776579681
1462              ,0           ,110               ,-1.93789428245623   ,220.873092551296
1461              ,0           ,110               ,-2.10042247438628   ,208.675569751085
1460              ,0           ,110               ,0.435320715790112   ,205.260450152991
1459              ,0           ,110               ,-0.637581798597125  ,205.258939423291
1458              ,0           ,110               ,-1.25861115157852   ,205.25752464086
1457              ,0           ,110               ,-0.305354100000272  ,205.256226907922
1456              ,0           ,110               ,-2.10565903789495   ,206.803555820284
1455              ,0           ,110               ,-4.23428787473665   ,215.782184378054
1454              ,0           ,110               ,-5.84702900877187   ,217.072650559382
1453              ,0           ,110               ,-5.9503568042104    ,219.11162614433
1452              ,0           ,110               ,-7.36923422596442   ,233.381230360534
1451              ,0           ,110               ,-5.28268742807086   ,233.723700298016
1450              ,0           ,110               ,-3.9813557445616    ,213.808924330658
1449              ,0           ,110               ,-4.47152052280683   ,190.511795667537
1448              ,0           ,110               ,-3.54008710456162   ,193.041444771619
1447              ,0           ,110               ,-1.94074739333303   ,209.614691389025
1446              ,0           ,110               ,-5.11606662385941   ,194.882637686739
1445              ,0           ,110               ,-2.11615344701772   ,170.434949969572
1444              ,0           ,110               ,-1.6202229905266    ,149.18602665732
1443              ,0           ,110               ,-1.50232479052602   ,143.756126074618
1442              ,0           ,110               ,3.32542930982436    ,139.663765768344
1441              ,0           ,110               ,2.83392096105274    ,140.984251318521
1440              ,0           ,110               ,-0.278713664561337  ,140.985694918985
1439              ,0           ,110               ,-3.98340494421035   ,142.06882101316
1438              ,0           ,130               ,-7.18081051263152   ,208.817885710168
1437              ,0           ,130               ,-9.41904528771931   ,248.891547580969
1436              ,0           ,130               ,-7.51913109894753   ,242.809250550734
1435              ,0           ,130               ,-6.13952173859661   ,236.189649097263
1434              ,0           ,130               ,-3.99013389894736   ,221.84238967694
1433              ,0           ,130               ,-2.36499347859677   ,208.610300652167
1432              ,0           ,130               ,-0.506026921754483  ,216.44635271259
1431              ,0           ,130               ,2.19157084771962    ,226.088052754101
1430              ,0           ,130               ,3.41543770596496    ,226.086635178565
1429              ,0           ,130               ,3.38853240561394    ,218.425833180313
1428              ,0           ,130               ,0.811230814736746   ,216.132241479866
1427              ,0           ,130               ,-1.13673108912269   ,216.173973560529
1426              ,0           ,130               ,-3.02501370491217   ,217.757365352644
1425              ,0           ,130               ,-4.46559203859641   ,217.755382722978
1424              ,0           ,130               ,-3.69055064701763   ,217.754238512356
1423              ,0           ,130               ,-2.46426652175438   ,218.091435145003
1422              ,0           ,130               ,-1.09804150736841   ,232.876466656966
1421              ,0           ,130               ,-2.36765294350874   ,236.418529271309
1420              ,0           ,130               ,-2.97842937122789   ,249.198003151212
1419              ,0           ,130               ,-3.8065542326317    ,227.811413110456
1418              ,0           ,130               ,-6.57349858631562   ,225.852912807471
1417              ,0           ,130               ,-5.70288073052637   ,240.434022090749
1416              ,0           ,130               ,-4.00861880280758   ,241.300328111103
1415              ,0           ,130               ,-3.76843094035081   ,241.299677096024
1414              ,0           ,130               ,-2.73170862596481   ,241.298625635219
1413              ,0           ,130               ,-0.352199747017551  ,227.449954821172
1412              ,0           ,130               ,-0.85455333824541   ,214.763804558459
1411              ,0           ,80                ,1.01613595403489    ,196.298368924239
1410              ,0           ,80                ,-1.00364257157872   ,245.117824927949
1409              ,0           ,80                ,-3.81378086175425   ,227.992620613329
1408              ,0           ,80                ,-1.78920791859656   ,212.373351764432
1407              ,0           ,80                ,-2.85196805754401   ,204.304497048749
1406              ,0           ,80                ,-0.64477208175407   ,205.604644983407
1405              ,0           ,80                ,1.92474858140332    ,206.029786780654
1404              ,0           ,80                ,-0.431501647368577  ,189.296143108082
1403              ,0           ,80                ,-0.49598176000012   ,168.465187731745
1402              ,0           ,80                ,0.254325909122997   ,175.781961020871
1401              ,0           ,80                ,-0.676702057543707  ,209.266584064866
1400              ,0           ,80                ,0.233823371578808   ,228.117951849504
1399              ,0           ,80                ,0.695384580701784   ,200.089579606653
1398              ,0           ,80                ,1.0646415477193     ,195.083300528169
1397              ,0           ,80                ,2.58724721298228    ,195.082299900415
1396              ,0           ,80                ,1.79491935228089    ,195.081282383811
1395              ,0           ,80                ,2.55530903052642    ,195.080217069893
1394              ,0           ,80                ,2.79499481403508    ,193.603507037587
1393              ,0           ,80                ,1.61644562315786    ,183.723939800937
1392              ,0           ,80                ,3.66158187543851    ,198.755840027087
1391              ,0           ,80                ,4.66005552736829    ,200.877345641801
1390              ,0           ,80                ,3.58629004807045    ,209.663353304334
1389              ,0           ,80                ,1.68535095438585    ,223.997687378253
1388              ,0           ,80                ,0.0490712487718952  ,198.19794989153
1387              ,0           ,80                ,-3.28007181614032   ,179.135570667806
1386              ,0           ,80                ,-5.63618618456161   ,180.487153132947
1385              ,0           ,80                ,-5.25010455894733   ,207.922652841724
1384              ,0           ,80                ,-5.98732738175414   ,211.250279449687
1383              ,0           ,80                ,-4.77827498070218   ,186.005332656783
1382              ,0           ,80                ,-3.24721818877168   ,165.686854433474
1381              ,0           ,80                ,-4.06180497438572   ,174.106432897199
1380              ,0           ,80                ,-2.36080865614053   ,151.211420753902
1379              ,0           ,80                ,-1.9852825912281    ,214.020029719122
1378              ,0           ,80                ,-1.54670684175397   ,192.346521552721
1377              ,0           ,80                ,-0.360247386666913  ,189.846713651141
1376              ,0           ,80                ,-0.494175218245744  ,176.8123420681
1375              ,0           ,80                ,-1.07319341543854   ,170.704860157074
1374              ,0           ,80                ,0.0222135224560702  ,170.49285091878
1373              ,0           ,80                ,2.7855662326316     ,158.978584497198
1372              ,0           ,80                ,3.30729393684175    ,172.059131059039
1371              ,0           ,80                ,2.57995217508767    ,167.410343321969
1370              ,0           ,80                ,2.22393252035152    ,166.321656405404
1369              ,0           ,80                ,0.568287409824507   ,176.757224026161
1368              ,0           ,80                ,-0.511503192631892  ,172.474803548736
1367              ,0           ,80                ,-0.807561538245523  ,179.750585526911
1366              ,0           ,80                ,-0.619703203509005  ,180.812014136096
1365              ,0           ,80                ,-1.02488986350869   ,180.390563307315
1364              ,0           ,80                ,-0.557322521754429  ,173.871921906492
1363              ,0           ,80                ,0.753387765263483   ,174.317556822872
1362              ,0           ,80                ,-0.611593003859809  ,174.509289558826
1361              ,0           ,80                ,-0.306569717894718  ,174.905809451483
1360              ,0           ,80                ,-2.02493599368398   ,180.749485701226
1359              ,0           ,80                ,-3.57908366210535   ,192.825279648479
1358              ,0           ,80                ,-2.42257955789472   ,189.440328680475
1357              ,0           ,80                ,-1.6759974596489    ,176.738833191549
1356              ,0           ,80                ,-1.18106088561433   ,175.821652815417
1355              ,0           ,80                ,0.754965138947284   ,175.821376925747
1354              ,0           ,80                ,1.83118456666659    ,175.821685562987
1353              ,0           ,80                ,2.14929582947354    ,175.521573409717
1352              ,0           ,80                ,2.94527496245632    ,175.492358142402
1351              ,0           ,80                ,3.65873162526316    ,175.493061567124
1350              ,0           ,80                ,4.94676851263165    ,175.492820692816
1349              ,0           ,80                ,3.79037881438626    ,175.545636366794
1348              ,0           ,80                ,4.25027765368378    ,175.560603899441
1347              ,0           ,80                ,4.97602057719274    ,175.602868509729
1346              ,0           ,80                ,2.25321075578972    ,181.459897172441
1345              ,0           ,80                ,1.6426785305265     ,182.907570970297
1344              ,0           ,80                ,1.04062118105242    ,182.907935012808
1343              ,0           ,80                ,-1.14873077192948   ,187.566123112883
1342              ,0           ,80                ,1.4437020459651     ,196.608328042785
1341              ,0           ,80                ,3.04898444350823    ,177.838434899633
1340              ,0           ,80                ,4.50939182491226    ,174.968277415442
1339              ,0           ,80                ,5.71549312070204    ,172.202576991485
1338              ,0           ,80                ,4.32371564736866    ,184.18559058386
1337              ,0           ,80                ,1.25168121719275    ,198.545327415244
1336              ,0           ,80                ,-1.14229805894735   ,193.765770139154
1335              ,0           ,80                ,-3.83541574912283   ,176.178369479074
1334              ,0           ,80                ,-5.6894193649124    ,172.362042622619
1333              ,0           ,80                ,-6.2713113929824    ,172.362941499668
1332              ,0           ,80                ,-6.05194493333391   ,172.363147595073
1331              ,0           ,80                ,-6.9283820578944    ,172.36369179923
1330              ,0           ,130               ,-5.87719145929805   ,172.364253093503
1329              ,0           ,130               ,-4.18403345719292   ,166.653009887585
1328              ,0           ,130               ,-2.72555881578904   ,167.23111423077
1327              ,0           ,130               ,-1.5215787073688    ,177.686948090456
1326              ,0           ,130               ,-2.28659817052664   ,181.455814561536
1325              ,0           ,130               ,-2.36749705263151   ,173.972022981989
1324              ,0           ,130               ,-2.29665923508759   ,171.740252994362
1323              ,0           ,130               ,-3.5746080610524    ,171.740278981584
1322              ,0           ,130               ,-1.7171176736843    ,171.741446031432
1321              ,0           ,130               ,-0.735486904561697  ,175.211985884474
1320              ,0           ,130               ,-2.66090246561413   ,184.474350557821
1319              ,0           ,130               ,-1.06012040912265   ,193.588969487185
1318              ,0           ,130               ,-0.210735094385996  ,197.046577973825
1317              ,0           ,130               ,-0.815668259298093  ,197.073792133754
1316              ,0           ,130               ,0.766182031228141   ,197.072571739446
1315              ,0           ,130               ,0.876094479649225   ,195.873489415226
1314              ,0           ,130               ,0.78452592280712    ,190.409011663048
1313              ,0           ,130               ,1.14770171578948    ,185.060196679757
1312              ,0           ,130               ,2.23426444421028    ,183.247791331353
1311              ,0           ,130               ,2.43958415473668    ,183.247550071206
1310              ,0           ,130               ,2.28048304421048    ,183.246944234824
1309              ,0           ,130               ,2.34258299473674    ,183.24707091433
1308              ,0           ,130               ,2.5449832999999     ,178.666106124874
1307              ,0           ,130               ,2.48720806807029    ,168.993063356843
1306              ,0           ,130               ,2.55465792526326    ,160.957479198697
1305              ,0           ,130               ,1.93450406421073    ,159.708724863297
1304              ,0           ,130               ,1.82853871754384    ,159.709489229902
1303              ,0           ,130               ,1.83135470175392    ,160.868439809038
1302              ,0           ,130               ,2.47427556526327    ,169.185944478515
1301              ,0           ,130               ,2.88573935228089    ,170.194784204163
1300              ,0           ,130               ,2.69268636947368    ,164.243894752
1299              ,0           ,130               ,3.16816132526333    ,163.923093636813
1298              ,0           ,130               ,3.5137693561403     ,163.92419168583
1297              ,0           ,130               ,4.81299360842104    ,163.9252702243
1296              ,0           ,130               ,4.46155133508768    ,164.886521479682
1295              ,0           ,130               ,2.66583733789463    ,172.647806523311
1294              ,0           ,130               ,0.288464007719256   ,182.197775937724
1293              ,0           ,130               ,-1.99948403649108   ,191.371828830848
1292              ,0           ,130               ,-2.0914889038595    ,193.91103448949
1291              ,0           ,130               ,-1.80158922631597   ,193.91005983133
1290              ,0           ,130               ,-0.408185160351081  ,193.909084853126
1289              ,0           ,130               ,0.907906726666738   ,193.908289983297
1288              ,0           ,130               ,1.30149541193003    ,193.907163785055
1287              ,0           ,130               ,2.45459286210536    ,189.752203631949
1286              ,0           ,130               ,2.54047867824545    ,180.216785959762
1285              ,0           ,130               ,2.48678376631568    ,175.874137796557
1284              ,0           ,130               ,2.89165029964926    ,175.874137910018
1283              ,0           ,130               ,3.14114934175467    ,175.874451965349
1282              ,0           ,130               ,3.68266527087707    ,175.875056941488
1281              ,0           ,130               ,4.29179462701728    ,175.87506662517
1280              ,0           ,130               ,4.38520489157895    ,173.438695911545
1279              ,0           ,130               ,4.41998665192989    ,164.147588761853
1278              ,0           ,130               ,3.05370570350891    ,155.003707758913
1277              ,0           ,130               ,1.96884638491207    ,150.176682906247
1276              ,0           ,130               ,1.61955015017526    ,150.178343143166
1275              ,0           ,130               ,0.776050484561608   ,150.332408436309
1274              ,0           ,130               ,0.827925360350719   ,150.334026756674
1273              ,0           ,130               ,1.19919087894755    ,150.335120449579
1272              ,0           ,130               ,0.896522396140256   ,150.337250563041
1271              ,0           ,130               ,1.22616188035147    ,150.338870406213
1270              ,0           ,130               ,1.50758359333309    ,150.340462645189
1269              ,0           ,130               ,0.716862564560699   ,150.341624685164
1268              ,0           ,130               ,0.621172161754373   ,150.343687232561
1267              ,0           ,130               ,0.630920878245831   ,150.345312414834
1266              ,0           ,130               ,1.7911194119302     ,150.346472625767
1265              ,0           ,130               ,2.2006042578941     ,150.41322071804
1264              ,0           ,130               ,3.01591558561449    ,156.114842980343
1263              ,0           ,130               ,3.79508956456129    ,165.709180299472
1262              ,0           ,130               ,3.49045826666691    ,173.640789624669
1261              ,0           ,130               ,4.32431354035111    ,174.734901414489
1260              ,0           ,130               ,6.14629781263125    ,179.287723523495
1259              ,0           ,130               ,5.13058794526319    ,196.828048092332
1258              ,0           ,130               ,3.06269243438567    ,192.981484153253
1257              ,0           ,130               ,-0.0632540466663158 ,173.975133490189
1256              ,1           ,130               ,-3.15813510070177   ,158.613980564396
1255              ,0           ,130               ,-4.49777767333342   ,157.159121473223
1254              ,0           ,130               ,-4.39979920245617   ,172.485840899352
1253              ,0           ,130               ,-3.67554839192928   ,210.964840385021
1252              ,0           ,130               ,-3.7033311540356    ,215.163037954678
1251              ,0           ,130               ,-2.51365867894714   ,215.077858086625
1250              ,0           ,130               ,-1.34123822315775   ,214.551900645936
1249              ,0           ,130               ,-1.9605087680701    ,213.38980734631
1248              ,0           ,130               ,-0.159915376491767  ,218.905397637017
1247              ,0           ,130               ,0.906637474385548   ,215.118941586331
1246              ,0           ,130               ,0.604598204561682   ,204.761020465763
1245              ,0           ,130               ,2.01734837298295    ,200.528725526194
1244              ,0           ,130               ,2.45136344561416    ,200.5273397512
1243              ,0           ,130               ,1.87218506666636    ,200.526049505275
1242              ,0           ,130               ,2.22981465017551    ,200.524700788236
1241              ,0           ,130               ,3.22985315754363    ,204.758796623106
1240              ,0           ,110               ,3.85984863754413    ,213.787497265295
1239              ,0           ,110               ,2.55487080526325    ,216.645708439803
1238              ,0           ,110               ,2.00990868561405    ,216.644022154449
1237              ,0           ,110               ,1.87332622912254    ,216.642335358039
1236              ,0           ,110               ,0.968950269123638   ,216.64064805091
1235              ,0           ,110               ,1.35123756456073    ,214.634005963648
1234              ,0           ,110               ,1.16856514035101    ,205.320016039491
1233              ,0           ,110               ,-0.681202407018191  ,194.943922337565
1232              ,0           ,110               ,-2.26478576385932   ,187.329108021763
1231              ,0           ,110               ,-2.78775375824546   ,186.953879223729
1230              ,0           ,110               ,-2.08657132631583   ,185.020236707503
1229              ,0           ,110               ,-2.21011188877208   ,180.137426909179
1228              ,0           ,110               ,-1.82531833684209   ,175.267878871584
1227              ,0           ,110               ,-1.93028027578964   ,172.00979637555
1226              ,0           ,110               ,-2.81795298806992   ,171.711414292778
1225              ,0           ,110               ,-2.55490494140344   ,171.711470199871
1224              ,0           ,110               ,-2.0055380245613    ,171.712302017045
1223              ,0           ,110               ,-2.04284418175433   ,171.712704908101
1222              ,0           ,110               ,-1.89173767017559   ,173.919397844675
1221              ,0           ,110               ,-1.92441038947368   ,178.352653849888
1220              ,0           ,110               ,-2.57922029684221   ,183.256968005264
1219              ,0           ,110               ,-3.13244436736892   ,186.216837712495
1218              ,0           ,110               ,-3.43556745613984   ,186.216371273791
1217              ,0           ,110               ,-3.64153126315802   ,186.216062148182
1216              ,0           ,110               ,-3.43179068561398   ,186.215998358467
1215              ,0           ,110               ,-2.88104485894752   ,186.214950592185
1214              ,0           ,110               ,-2.66761611263115   ,186.214483546577
1213              ,0           ,110               ,-2.29705521859722   ,186.214569573881
1212              ,0           ,110               ,-2.3951783961403    ,186.21002298254
1211              ,0           ,110               ,-2.33826322420998   ,186.102937275866
1210              ,0           ,110               ,-2.480513675439     ,186.101904058363
1209              ,0           ,110               ,-2.42165599754389   ,186.101774250965
1208              ,0           ,110               ,-2.61041471859636   ,184.44435147204
1207              ,0           ,110               ,-2.5439186526317    ,183.217186491877
1206              ,0           ,110               ,-1.27572215754344   ,183.094778047221
1205              ,0           ,110               ,-2.19161808140353   ,179.970085579691
1204              ,0           ,110               ,-2.52168949684216   ,175.26794113212
1203              ,0           ,110               ,-1.52654474491231   ,174.636404333368
1202              ,0           ,110               ,-1.44592659368436   ,174.636912035739
1201              ,0           ,110               ,-1.98746656842121   ,174.637897916282
1200              ,0           ,110               ,-1.4014367859649    ,174.637736610435
1199              ,0           ,110               ,-2.28551499824567   ,174.638716723576
1198              ,0           ,110               ,-4.27670692561395   ,174.482151496188
1197              ,0           ,110               ,-3.54881613894736   ,168.436373746006
1196              ,0           ,110               ,-2.64175815403479   ,158.989804550094
1195              ,0           ,110               ,-1.62085611508775   ,153.201367311858
1194              ,0           ,110               ,-1.3645283870174    ,148.154857093519
1193              ,0           ,110               ,-1.07230018456141   ,139.62093289762
1192              ,0           ,110               ,-0.919109381754481  ,138.861066018957
1191              ,0           ,110               ,-0.934828984210412  ,143.187630879104
1190              ,0           ,110               ,-1.40816578701748   ,152.661622211504
1189              ,0           ,110               ,-0.861165683860065  ,161.352110243041
1188              ,0           ,110               ,-1.67775391192987   ,162.742906690227
1187              ,0           ,110               ,-1.93449691228034   ,162.744098125537
1186              ,0           ,110               ,-1.65570159719306   ,162.745327660226
1185              ,0           ,110               ,-1.85845969368427   ,162.746809496859
1184              ,0           ,110               ,-1.99619176280703   ,162.747732076402
1183              ,0           ,110               ,-2.26655582035056   ,162.748943894096
1182              ,0           ,110               ,-2.40268305228108   ,162.944484327106
1181              ,0           ,110               ,-1.57024453543875   ,167.492301090393
1180              ,0           ,110               ,-0.383858331227998  ,175.72189037454
1179              ,0           ,110               ,-0.839077493684215  ,182.600858251402
1178              ,0           ,110               ,1.32939577473678    ,183.531080301389
1177              ,0           ,110               ,1.59115460070205    ,183.530568623242
1176              ,0           ,110               ,1.15060554280683    ,183.530533063047
1175              ,0           ,110               ,2.4471375929823     ,183.530253343765
1174              ,0           ,110               ,1.72995325333341    ,183.529977450601
1173              ,0           ,110               ,1.41660259017573    ,183.52947338617
1172              ,0           ,110               ,1.27276506421043    ,183.529429524371
1171              ,0           ,110               ,0.712540757192983   ,184.434301655708
1170              ,0           ,110               ,-0.503050112631797  ,187.212767881498
1169              ,0           ,110               ,-0.723023572982413  ,187.648175377043
1168              ,0           ,110               ,-1.12725552771934   ,181.589816467042
1167              ,0           ,110               ,-1.42440793789467   ,173.381784692441
1166              ,0           ,110               ,-0.848954932982451  ,165.193846175177
1165              ,0           ,110               ,-0.656938663508981  ,157.262374093979
1164              ,0           ,110               ,-1.69485090105263   ,150.043760087101
1163              ,0           ,110               ,-1.72594070140292   ,149.233078323447
1162              ,0           ,110               ,-2.54441329614048   ,151.637756721809
1161              ,0           ,110               ,-2.90502466771937   ,159.377595474972
1160              ,0           ,110               ,-4.01053552035091   ,163.974108360869
1159              ,0           ,110               ,-3.42985863122811   ,164.00653615781
1158              ,0           ,110               ,-2.00721452912273   ,164.007490442623
1157              ,0           ,110               ,-2.23874902385955   ,163.891519899091
1156              ,0           ,110               ,-0.489159685965205  ,161.399968450111
1155              ,0           ,110               ,-0.504736150526071  ,155.774977754163
1154              ,0           ,110               ,-0.355334648070254  ,154.430206565528
1153              ,0           ,110               ,-0.604670144561396  ,156.478038333682
1152              ,0           ,110               ,-0.840734171579015  ,160.044736922828
1151              ,0           ,110               ,-0.334591557894839  ,161.350509762938
1150              ,0           ,110               ,-0.197636003508876  ,161.368776179559
1149              ,0           ,110               ,-0.0548858059647159 ,161.533502978013
1148              ,0           ,110               ,-0.142129171228021  ,163.023032086312
1147              ,0           ,110               ,-0.225093389824565  ,165.74455911995
1146              ,0           ,110               ,-0.557116402105351  ,168.822267968194
1145              ,0           ,110               ,-1.08885016982441   ,171.532471403982
1144              ,0           ,110               ,-1.18806365017565   ,174.295909198387
1143              ,0           ,110               ,-0.456360291929741  ,174.908977877186
1142              ,0           ,110               ,-0.395619721052356  ,174.90982540292
1141              ,0           ,110               ,-0.40007962736837   ,174.910231972965
1140              ,0           ,110               ,-0.0257943298246346 ,174.910627395113
1139              ,0           ,110               ,-0.331301272982614  ,174.910576016035
1138              ,0           ,110               ,0.768538185965099   ,169.745381474376
1137              ,0           ,110               ,2.4017746719295     ,145.499062649788
1136              ,0           ,110               ,6.06561952596525    ,123.204760043003
1135              ,0           ,110               ,5.30912290035081    ,120.100400562312
1134              ,0           ,110               ,3.47306522280707    ,123.790122751292
1133              ,0           ,110               ,3.21204496982466    ,136.029051474127
1132              ,0           ,110               ,-1.25342626421104   ,148.95058359825
1131              ,0           ,110               ,-2.13059400491204   ,160.600800832441
1130              ,0           ,110               ,-1.39038840912229   ,170.297846442373
1129              ,0           ,110               ,-2.51351174947371   ,179.986799770371
1128              ,0           ,110               ,-2.52593081228082   ,188.937047083871
1127              ,0           ,110               ,-1.84373859543888   ,191.672072006879
1126              ,0           ,110               ,-2.29162150035097   ,189.61948642106
1125              ,0           ,110               ,-1.92022313438588   ,180.410106202555
1124              ,0           ,110               ,-2.03323285649122   ,171.576591277217
1123              ,0           ,110               ,-1.93654064561417   ,167.942901883028
1122              ,0           ,110               ,-2.18222881649132   ,167.94380086283
